GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:1905957,regulation of cellular response to alcohol,14,5.632833109890585,122,0.002912446080360945,1,0.018150492699707987,Down,3,6,FALSE,BP,pop2-8
GO:0048827,phyllome development,44,26.964580720494745,561,0.002944155597773637,1,0.018297562062196487,Down,4,6,FALSE,BP,pop2-8
GO:0009062,fatty acid catabolic process,8,2.1905462094018944,50,0.002989598960252125,1,0.018478178778983,Down,5,8,FALSE,BP,pop2-8
GO:0009064,glutamine family amino acid metabolic process,12,4.433248280932405,97,0.0030393706162572245,1,0.018734481175618302,Down,5,8,FALSE,BP,pop2-8
GO:0009074,aromatic amino acid family catabolic process,5,0.8344937940578645,21,0.0031049022236386056,1,0.019086265440132682,Down,5,8,FALSE,BP,pop2-8
GO:0006749,glutathione metabolic process,11,3.859533797517623,85,0.003131224420110849,1,0.019163753282704414,Down,4,6,FALSE,BP,pop2-8
GO:0019438,aromatic compound biosynthetic process,202,164.91683605068548,3364,0.003134496880016812,1,0.019163753282704414,Down,4,4,FALSE,BP,pop2-8
GO:0009867,jasmonic acid mediated signaling pathway,12,4.485404143061022,98,0.0033109257424366973,1,0.020133284299022076,Down,4,7,FALSE,BP,pop2-8
GO:0009698,phenylpropanoid metabolic process,16,6.884573800977382,148,0.0033373681003084294,1,0.02018526121795125,Down,3,4,FALSE,BP,pop2-8
GO:0046283,anthocyanin-containing compound metabolic process,8,2.242702071530511,51,0.0033946779732381836,1,0.020422382687000914,Down,3,4,FALSE,BP,pop2-8
GO:0008514,organic anion transmembrane transporter activity,11,3.91168965964624,86,0.003433329176486341,1,0.020581011848074808,Down,5,5,FALSE,MF,pop2-8
GO:0005984,disaccharide metabolic process,10,3.337975176231458,74,0.0034575370081650495,1,0.020581011848074808,Down,4,5,FALSE,BP,pop2-8
GO:0042908,xenobiotic transport,10,3.337975176231458,74,0.0034575370081650495,1,0.020581011848074808,Down,4,4,FALSE,BP,pop2-8
GO:0042910,xenobiotic transmembrane transporter activity,10,3.337975176231458,74,0.0034575370081650495,1,0.020581011848074808,Down,3,3,FALSE,MF,pop2-8
GO:0009056,catabolic process,122,92.99390217532327,1905,0.0035050266031909213,1,0.020753491997040657,Down,2,2,FALSE,BP,pop2-8
GO:0000104,succinate dehydrogenase activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,4,4,FALSE,MF,pop2-8
GO:0004506,squalene monooxygenase activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,5,5,TRUE,MF,pop2-8
GO:0008177,succinate dehydrogenase (ubiquinone) activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,5,5,TRUE,MF,pop2-8
GO:0008200,ion channel inhibitor activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,4,4,FALSE,MF,pop2-8
GO:0009916,alternative oxidase activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,5,5,TRUE,MF,pop2-8
GO:0016248,channel inhibitor activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,3,3,FALSE,MF,pop2-8
GO:0017080,sodium channel regulator activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,3,3,FALSE,MF,pop2-8
GO:0019336,phenol-containing compound catabolic process,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,5,5,FALSE,BP,pop2-8
GO:0019871,sodium channel inhibitor activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,4,5,TRUE,MF,pop2-8
GO:0044063,modulation by symbiont of host nervous system process,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,5,6,TRUE,BP,pop2-8
GO:0050877,nervous system process,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,3,3,FALSE,BP,pop2-8
GO:0099106,ion channel regulator activity,3,0.20862344851446613,7,0.003658545596360492,1,0.020842623397447652,Down,3,3,FALSE,MF,pop2-8
GO:0016881,acid-amino acid ligase activity,6,1.3038965532154132,31,0.00371149292048128,1,0.02109100259094652,Down,4,4,FALSE,MF,pop2-8
GO:0006790,sulfur compound metabolic process,36,21.17528002421831,442,0.0037348026610430395,1,0.021170137696766574,Down,3,3,FALSE,BP,pop2-8
GO:1901607,alpha-amino acid biosynthetic process,19,8.970808286122043,191,0.003755992855913837,1,0.021197001645921323,Down,5,8,FALSE,BP,pop2-8
GO:0046942,carboxylic acid transport,11,3.9638455217748563,87,0.0037583336251633555,1,0.021197001645921323,Down,6,7,FALSE,BP,pop2-8
GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",21,10.170393115080223,216,0.003809790442368043,1,0.021380316512393794,Down,3,3,FALSE,MF,pop2-8
GO:0052689,carboxylic ester hydrolase activity,22,11.109198633395321,235,0.0038286430954360827,1,0.021432801050381645,Down,4,4,FALSE,MF,pop2-8
GO:0000421,autophagosome membrane,4,0.5215586212861653,14,0.00403169154541315,1,0.022402699818847457,Down,5,7,FALSE,CC,pop2-8
GO:0043649,dicarboxylic acid catabolic process,4,0.5215586212861653,14,0.00403169154541315,1,0.022402699818847457,Down,6,7,FALSE,BP,pop2-8
GO:0015293,symporter activity,12,4.641871729446871,101,0.0042450570277029805,1,0.023530340674442072,Down,5,5,FALSE,MF,pop2-8
GO:0018130,heterocycle biosynthetic process,197,161.2137698395537,3288,0.004311253492212763,1,0.02383869578047057,Down,4,4,FALSE,BP,pop2-8
GO:0044283,small molecule biosynthetic process,57,38.02162349176145,786,0.004329988501669229,1,0.023883750757373545,Down,3,3,FALSE,BP,pop2-8
GO:0065008,regulation of biological quality,72,50.591186264758036,1042,0.0043498002982952835,1,0.02393451090964429,Down,2,2,FALSE,BP,pop2-8
GO:0014070,response to organic cyclic compound,28,15.542446914327726,326,0.0044452555251854485,1,0.024341010836937797,Down,4,4,FALSE,BP,pop2-8
GO:0009063,cellular amino acid catabolic process,11,4.068157246032089,89,0.004481897458626364,1,0.02442309339773207,Down,4,7,FALSE,BP,pop2-8
GO:0009812,flavonoid metabolic process,12,4.694027591575487,102,0.0045995592591612355,1,0.02488394649560611,Down,3,3,FALSE,BP,pop2-8
GO:0032501,multicellular organismal process,194,159.0753794922804,3244,0.00471491834064649,1,0.02544702338875235,Down,1,1,FALSE,BP,pop2-8
GO:2000030,regulation of response to red or far red light,7,1.877611036630195,43,0.004868364460047569,1,0.02602653720932521,Down,3,6,FALSE,BP,pop2-8
GO:0042752,regulation of circadian rhythm,8,2.39916965791636,54,0.004868439141106045,1,0.02602653720932521,Down,2,3,FALSE,BP,pop2-8
GO:0071395,cellular response to jasmonic acid stimulus,12,4.746183453704104,103,0.0049773302636813,1,0.02651713820542563,Down,5,6,FALSE,BP,pop2-8
GO:0046394,carboxylic acid biosynthetic process,42,26.28655451282273,546,0.004983717464140278,1,0.02651713820542563,Down,5,6,FALSE,BP,pop2-8
GO:0005215,transporter activity,84,61.17882627686719,1257,0.005026871722271672,1,0.02668381789516445,Down,1,1,FALSE,MF,pop2-8
GO:0015748,organophosphate ester transport,9,2.972884141331142,66,0.0050984453633444,1,0.026936985338887505,Down,5,5,FALSE,BP,pop2-8
GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",9,2.972884141331142,66,0.0050984453633444,1,0.026936985338887505,Down,3,3,FALSE,MF,pop2-8
GO:0009084,glutamine family amino acid biosynthetic process,6,1.4082082774726463,33,0.005132235538784041,1,0.027052157419385037,Down,6,9,FALSE,BP,pop2-8
GO:0004564,beta-fructofuranosidase activity,4,0.5737144834147818,15,0.0052842312512079775,1,0.027659456386833405,Down,5,5,FALSE,MF,pop2-8
GO:0005548,phospholipid transporter activity,4,0.5737144834147818,15,0.0052842312512079775,1,0.027659456386833405,Down,3,3,FALSE,MF,pop2-8
GO:0090599,alpha-glucosidase activity,4,0.5737144834147818,15,0.0052842312512079775,1,0.027659456386833405,Down,6,6,FALSE,MF,pop2-8
GO:0010817,regulation of hormone levels,25,13.508368291311681,284,0.005422962217328982,1,0.028319913801606908,Down,3,3,FALSE,BP,pop2-8
GO:0008509,anion transmembrane transporter activity,38,23.15720278510574,482,0.005471684851522068,1,0.02850836264441983,Down,4,4,FALSE,MF,pop2-8
GO:0010218,response to far red light,7,1.9297668987588115,44,0.0055467575632715625,1,0.02880889883106431,Down,6,6,FALSE,BP,pop2-8
GO:0009744,response to sucrose,10,3.5987544868745407,79,0.005554907354394049,1,0.02880889883106431,Down,6,6,FALSE,BP,pop2-8
GO:0003978,UDP-glucose 4-epimerase activity,3,0.26077931064308263,8,0.005638790982720401,1,0.02908254362895494,Down,5,5,TRUE,MF,pop2-8
GO:0016247,channel regulator activity,3,0.26077931064308263,8,0.005638790982720401,1,0.02908254362895494,Down,2,2,FALSE,MF,pop2-8
GO:0001676,long-chain fatty acid metabolic process,5,0.9909613804437141,24,0.005733338073465612,1,0.02934603681127774,Down,5,8,FALSE,BP,pop2-8
GO:0009937,regulation of gibberellic acid mediated signaling pathway,5,0.9909613804437141,24,0.005733338073465612,1,0.02934603681127774,Down,4,9,FALSE,BP,pop2-8
GO:0051171,regulation of nitrogen compound metabolic process,190,156.05033948882067,3182,0.005743798872272088,1,0.02934603681127774,Down,3,4,FALSE,BP,pop2-8
GO:0030170,pyridoxal phosphate binding,12,4.850495177961337,105,0.005806915977065858,1,0.029505410910496792,Down,4,5,TRUE,MF,pop2-8
GO:0070279,vitamin B6 binding,12,4.850495177961337,105,0.005806915977065858,1,0.029505410910496792,Down,3,4,FALSE,MF,pop2-8
GO:0044550,secondary metabolite biosynthetic process,17,7.875535181421096,168,0.006064719783371363,1,0.03074608501412538,Down,3,3,FALSE,BP,pop2-8
GO:0004364,glutathione transferase activity,9,3.0771958655883753,68,0.006217768153464456,1,0.0314513115565377,Down,4,4,TRUE,MF,pop2-8
GO:0048856,anatomical structure development,194,159.90987328633827,3260,0.0062514850484210035,1,0.03155111917055432,Down,2,2,FALSE,BP,pop2-8
GO:0015171,amino acid transmembrane transporter activity,7,1.9819227608874281,45,0.006293483244020226,1,0.03162159955124639,Down,5,7,FALSE,MF,pop2-8
GO:0048731,system development,128,100.03494356268651,2046,0.0065530843063900685,1,0.032852795989368876,Down,3,4,FALSE,BP,pop2-8
GO:0034285,response to disaccharide,10,3.7030662111317736,81,0.006629224941385809,1,0.033160823653584,Down,5,5,FALSE,BP,pop2-8
GO:0004806,triglyceride lipase activity,4,0.6258703455433984,16,0.00677250434902867,1,0.033727968678606356,Down,5,5,FALSE,MF,pop2-8
GO:0008970,phospholipase A1 activity,4,0.6258703455433984,16,0.00677250434902867,1,0.033727968678606356,Down,5,6,TRUE,MF,pop2-8
GO:0018958,phenol-containing compound metabolic process,9,3.1293517277169918,69,0.006843827708563321,1,0.033784847506605806,Down,4,4,FALSE,BP,pop2-8
GO:2000142,"regulation of DNA-templated transcription, initiation",5,1.0431172425723305,25,0.0068790234506238305,1,0.03388444738997241,Down,6,11,FALSE,BP,pop2-8
GO:2001057,reactive nitrogen species metabolic process,7,2.0340786230160446,46,0.007112548773400915,1,0.034409307162485844,Down,3,3,FALSE,BP,pop2-8
GO:0005775,vacuolar lumen,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,4,6,FALSE,CC,pop2-8
GO:0010729,positive regulation of hydrogen peroxide biosynthetic process,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,5,8,TRUE,BP,pop2-8
GO:0010866,regulation of triglyceride biosynthetic process,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,5,9,FALSE,BP,pop2-8
GO:0018874,benzoate metabolic process,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,5,7,FALSE,BP,pop2-8
GO:0034552,respiratory chain complex II assembly,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,7,7,FALSE,BP,pop2-8
GO:0034553,mitochondrial respiratory chain complex II assembly,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,7,8,TRUE,BP,pop2-8
GO:1901999,homogentisate metabolic process,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,5,7,FALSE,BP,pop2-8
GO:1902000,homogentisate catabolic process,2,0.05215586212861653,3,0.0071228486014542946,1,0.034409307162485844,Down,6,8,TRUE,BP,pop2-8
GO:0009624,response to nematode,10,3.75522207326039,82,0.007223467645988588,1,0.03482081839604755,Down,3,5,TRUE,BP,pop2-8
GO:0031323,regulation of cellular metabolic process,202,167.8897201920166,3421,0.007378320972741388,1,0.035491454401928725,Down,3,4,FALSE,BP,pop2-8
GO:0055114,NA,19,9.388055183150975,199,0.007424076758925894,1,0.03563556844284429,Down,2,2,FALSE,BP,pop2-8
GO:0009311,oligosaccharide metabolic process,11,4.433248280932405,96,0.007921463945955413,1,0.037942298645595354,Down,4,4,FALSE,BP,pop2-8
GO:0042592,homeostatic process,40,25.504216580893484,529,0.00814282124373193,1,0.03845827994570664,Down,3,3,FALSE,BP,pop2-8
GO:0006121,"mitochondrial electron transport, succinate to ubiquinone",3,0.3129351727716992,9,0.008148518534595644,1,0.03845827994570664,Down,5,9,TRUE,BP,pop2-8
GO:0009405,pathogenesis,3,0.3129351727716992,9,0.008148518534595644,1,0.03845827994570664,Down,2,2,FALSE,BP,pop2-8
GO:0016157,sucrose synthase activity,3,0.3129351727716992,9,0.008148518534595644,1,0.03845827994570664,Down,6,7,TRUE,MF,pop2-8
GO:0016635,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",3,0.3129351727716992,9,0.008148518534595644,1,0.03845827994570664,Down,4,4,FALSE,MF,pop2-8
GO:1905582,response to mannose,3,0.3129351727716992,9,0.008148518534595644,1,0.03845827994570664,Down,7,7,FALSE,BP,pop2-8
GO:0050832,defense response to fungus,43,27.79907451455261,576,0.008322048609480886,1,0.039113628464560166,Down,4,6,FALSE,BP,pop2-8
GO:0048367,shoot system development,67,47.77476970981274,983,0.00847735139240218,1,0.03976071671779484,Down,4,5,FALSE,BP,pop2-8
GO:0008483,transaminase activity,10,3.859533797517623,84,0.008534697551308635,1,0.03978156544576917,Down,4,4,FALSE,MF,pop2-8
GO:0009072,aromatic amino acid family metabolic process,10,3.859533797517623,84,0.008534697551308635,1,0.03978156544576917,Down,4,7,FALSE,BP,pop2-8
GO:0009627,systemic acquired resistance,10,3.859533797517623,84,0.008534697551308635,1,0.03978156544576917,Down,5,8,FALSE,BP,pop2-8
GO:0016053,organic acid biosynthetic process,43,28.11200968732431,582,0.008858220793471398,1,0.041119642201793156,Down,4,4,FALSE,BP,pop2-8
GO:0042445,hormone metabolic process,16,7.5626000086493965,161,0.008957213085010655,1,0.04136184708367006,Down,2,4,FALSE,BP,pop2-8
GO:0010466,negative regulation of peptidase activity,7,2.1383903472732775,48,0.008983734517286493,1,0.04136184708367006,Down,6,9,FALSE,BP,pop2-8
GO:0010951,negative regulation of endopeptidase activity,7,2.1383903472732775,48,0.008983734517286493,1,0.04136184708367006,Down,7,10,FALSE,BP,pop2-8
GO:0006520,cellular amino acid metabolic process,36,22.322708991047875,464,0.009009888915212736,1,0.041397778803910254,Down,3,6,FALSE,BP,pop2-8
GO:0009739,response to gibberellin,14,6.415171041819833,137,0.00908763144108434,1,0.041670114900581846,Down,4,5,FALSE,BP,pop2-8
GO:0010286,heat acclimation,8,2.7121048306880593,60,0.009231310045394403,1,0.042243073960263236,Down,4,5,FALSE,BP,pop2-8
GO:0016769,"transferase activity, transferring nitrogenous groups",10,3.91168965964624,85,0.009255160635468322,1,0.042266482578171116,Down,3,3,FALSE,MF,pop2-8
GO:0032502,developmental process,200,167.00307053583012,3402,0.009318593949250251,1,0.04247019787779509,Down,1,1,FALSE,BP,pop2-8
GO:0022857,transmembrane transporter activity,80,59.04043592959391,1212,0.009690079125762707,1,0.04389722591911781,Down,2,2,FALSE,MF,pop2-8
GO:0015075,ion transmembrane transporter activity,59,41.255286943735676,850,0.00977739981104544,1,0.04420403601947598,Down,3,3,FALSE,MF,pop2-8
GO:0045861,negative regulation of proteolysis,7,2.1905462094018944,49,0.010043832059841848,1,0.04513722136853228,Down,5,8,FALSE,BP,pop2-8
GO:0052548,regulation of endopeptidase activity,7,2.1905462094018944,49,0.010043832059841848,1,0.04513722136853228,Down,6,8,FALSE,BP,pop2-8
GO:0071229,cellular response to acid chemical,8,2.764260692816676,61,0.010175478113336717,1,0.04563792966935912,Down,4,4,FALSE,BP,pop2-8
GO:0042631,cellular response to water deprivation,6,1.668987588115729,38,0.010372961441170928,1,0.04643135121286034,Down,4,6,FALSE,BP,pop2-8
GO:0004022,alcohol dehydrogenase (NAD+) activity,4,0.7301820698006314,18,0.010523406117889073,1,0.046733866539286906,Down,6,6,FALSE,MF,pop2-8
GO:0009065,glutamine family amino acid catabolic process,4,0.7301820698006314,18,0.010523406117889073,1,0.046733866539286906,Down,6,9,FALSE,BP,pop2-8
GO:0018455,alcohol dehydrogenase [NAD(P)+] activity,4,0.7301820698006314,18,0.010523406117889073,1,0.046733866539286906,Down,5,5,FALSE,MF,pop2-8
GO:0071398,cellular response to fatty acid,12,4.954806902218571,107,0.011029299161295344,1,0.04878842923114176,Down,5,6,FALSE,BP,pop2-8
GO:0006690,icosanoid metabolic process,3,0.3650910349003157,10,0.011215696320957874,1,0.04902831864698339,Down,4,6,FALSE,BP,pop2-8
GO:0047714,galactolipase activity,3,0.3650910349003157,10,0.011215696320957874,1,0.04902831864698339,Down,5,5,TRUE,MF,pop2-8
GO:0070301,cellular response to hydrogen peroxide,3,0.3650910349003157,10,0.011215696320957874,1,0.04902831864698339,Down,5,7,FALSE,BP,pop2-8
GO:0009688,abscisic acid biosynthetic process,5,1.19958482895818,28,0.011257388767348137,1,0.04902831864698339,Down,6,9,FALSE,BP,pop2-8
GO:0015914,phospholipid transport,5,1.19958482895818,28,0.011257388767348137,1,0.04902831864698339,Down,5,7,FALSE,BP,pop2-8
GO:0043289,apocarotenoid biosynthetic process,5,1.19958482895818,28,0.011257388767348137,1,0.04902831864698339,Down,5,7,FALSE,BP,pop2-8
GO:0090056,regulation of chlorophyll metabolic process,5,1.19958482895818,28,0.011257388767348137,1,0.04902831864698339,Down,5,7,FALSE,BP,pop2-8
GO:1902645,tertiary alcohol biosynthetic process,5,1.19958482895818,28,0.011257388767348137,1,0.04902831864698339,Down,5,6,FALSE,BP,pop2-8
GO:0008374,O-acyltransferase activity,13,5.8936124205336675,126,0.011408457837781058,1,0.04959052193070147,Down,5,5,FALSE,MF,pop2-8
GO:0071462,cellular response to water stimulus,6,1.7211434502443455,39,0.011757331850140716,1,0.050529073888560275,Down,4,5,FALSE,BP,pop2-8
GO:0006631,fatty acid metabolic process,24,13.404056567054448,281,0.011758760545875064,1,0.050529073888560275,Down,4,7,FALSE,BP,pop2-8
GO:0009723,response to ethylene,24,13.404056567054448,281,0.011758760545875064,1,0.050529073888560275,Down,4,5,FALSE,BP,pop2-8
GO:0031347,regulation of defense response,24,13.404056567054448,281,0.011758760545875064,1,0.050529073888560275,Down,4,5,FALSE,BP,pop2-8
GO:0010646,regulation of cell communication,28,16.585564156900055,346,0.011784438287113105,1,0.05054314215917712,Down,3,4,FALSE,BP,pop2-8
GO:0046686,response to cadmium ion,26,15.073044155170177,315,0.012097886584111976,1,0.05169096995029662,Down,5,5,FALSE,BP,pop2-8
GO:0009789,positive regulation of abscisic acid-activated signaling pathway,7,2.2948579336591273,51,0.012432709753616256,1,0.05292111925312882,Down,4,9,TRUE,BP,pop2-8
GO:0052547,regulation of peptidase activity,7,2.2948579336591273,51,0.012432709753616256,1,0.05292111925312882,Down,5,7,FALSE,BP,pop2-8
GO:0046165,alcohol biosynthetic process,10,4.120313108160706,89,0.012610302408515968,1,0.053575974074598916,Down,4,5,FALSE,BP,pop2-8
